"ID","text","isRetweet","isQuote","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection","ridge5","ridge3","ridge2","enet5","enet3","enet2","lasso5","lasso3","lasso2","sentimentScore"
849888521884237824,"Und Enkelinnen",0,1,2,-1,"GRUENE","StefanGelbhaar",24,0.02,0.026,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
849911842738757632,"Eckpunkte Radgesetz  geschuetzte Radwege Hauptverkehrsstra<df>en  100km Radschnellwege  zehntausende Abstellplaetze",1,0,1,-1,"GRUENE","junomaerz",24,-0.008,-0.008,0.101,-0.027,-0.041,-0.078,-0.032,-0.054,-0.134,"0"
849919556755877888,"Aha  Radfahrer sind also keine Buerger",1,0,1,-1,"GRUENE","A_Schillhaneck",24,-0.192,-0.411,-0.432,-0.027,-0.366,-0.334,-0.032,-0.252,-0.19,"-0,5"
849976794895855616,"Finde ich nicht fair  jeder hat eine 42  Chance verdient   auch bulgarische Kabeldiebe",1,0,2,-1,"AfD","Galau_MdL",24,0.346,0.7,0.735,0.224,0.399,0.346,0.204,0.318,0.233,"0.5"
849991380281831424,"Ich kann mich des Verdachts nicht erwehren  dass heute 1 laengere Ausschusssitzung bevorsteht Sieht nach Haeppchen aus",0,0,1,-1,"DIE LINKE","StephanJersch",24,0.01,0.011,0.146,0.015,-0.01,0.093,0.009,0.022,0.164,"0"
850019940585361408,"Wir muessen darauf hinwirken  dass alle  die Berlin gro<df> machen wollen  nicht nur die kommunalen Gesellschaften  schnell bauen koennen  TC",0,0,1,-1,"FDP","SebCzaja",24,0.324,0.572,0.562,0.005,0.384,0.298,-0.011,0.189,0.018,"0,5"
850040388085743616,"dienstgespraech",0,0,1,-1,"DIE LINKE","Halina_Waw",24,0.019,0.025,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
850078141297164288,"Wie findet man eigentlich #bots auf #Twitter  Einfach mal nach #Merkel und #refugees suchen",1,0,1,-1,"CDU","CarstenOvens",24,-0.275,-0.419,-0.497,-0.286,-0.385,-0.762,-0.272,-0.37,-0.684,"-0,5"
850081759463190528,"Ich wuerde ja fast nur wegen @kahrs nach #Hamburg ziehen  Bester MdB Deutschlands  #SPD",1,0,3,-1,"SPD","kahrs",24,0.16,0.302,0.372,0.21,0.194,0.208,0.213,0.187,0.207,"0,5"
850251841111703552,"#giftgas Angriff ist Verbrechen  Egal durch wen  Aber  #US Angriff auf #Syrien ist Irrsinn  IS jubelt  Direkte Konfrontation USA Russland",0,0,3,-3,"DIE LINKE","ernst_klaus",24,-0.691,-0.722,-0.766,-0.717,-0.962,-0.981,-0.663,-0.878,-0.865,"-1"
850262143953850368,"Zur Eroeffnung des @MNUAachen hier meine Frage zur Forschungsfoerderung an @regsprecher",0,0,1,-1,"GRUENE","KaiGehring",24,-0.029,-0.036,-0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
850281743424917504,"Die CDU wollte die Zahl der Mitarbeiter sogar vollkommen freigeben",0,1,2,-1,"DIE LINKE","Tobias_Schulze",24,-0.046,-0.032,-0.012,-0.051,0.186,0.269,-0.085,0.142,0.173,"0"
850289136720388096,"Antisemitischer Vorfall gegen Reisende aus Israel @berlinairport scharf verurteilt  #antisemitismus @Report Antisem",0,0,1,-1,"GRUENE","Volker_Beck",24,-0.717,-0.799,-0.836,-0.88,-0.692,-0.614,-0.839,-0.591,-0.484,"-1"
850306994804273152,"#hopeat9pm mit Bundesfinanzminister Wolfgang Schaeuble @BMF Bund @HopeViolin @rbbFernsehen berichtet",1,0,1,-1,"CSU","koschyk",24,0.022,0.004,0.016,-0.027,-0.041,-0.08,-0.032,-0.054,-0.134,"0"
850339597787770880,"Allen Schuelerinnen und Schuelern  Lehrerinnen und Lehrern in #Nordrhein #Westfalen wuensche ich schoene #Osterferien und viel Freude",0,0,2,-1,"SPD","KerstinGriese",24,0.149,0.16,0.124,0.566,0.753,0.827,0.551,0.722,0.779,"1"
850361917365530624,"Heutiger Lieblingslacher aka Primetimeline mit @VoxDark und @BVG Kampagne",1,0,1,-1,"GRUENE","A_Schillhaneck",24,0.391,0.784,0.819,-0.021,0.409,0.386,-0.032,0.189,0.067,"0.5"
850382708228411392,"#Senat daempft #Herthas Stadion Euphorie",1,0,1,-1,"SPD","TomSchreiberMdA",24,0.023,0.029,-0.031,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
850391285676552192,"Wie verblendet  hasserfuellt und unmenschlich muss jemand sein  der  in eine Menschenmenge faehrt und wahllos Leben zerstoeren will  #Schweden",0,0,1,-4,"CDU","JuliaKloeckner",24,-0.514,-0.652,-0.689,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"-1"
850625218464718848,"#landesparteitag kann beginnen @ Schuppen Eins",0,0,1,-1,"FDP","HaukeHilz",24,0.067,0.069,0.289,-0.027,-0.041,0.004,-0.032,-0.054,-0.123,"0"
850642714941173760,"25  Jahre ADFC Wismar    Ein toller Tag fuer das Radfahren    in Wismar        isst lecker hier  Gasthaus Luebsche",0,0,4,-1,"SPD","TGundlack",24,0.794,0.777,0.819,0.836,0.646,0.607,0.816,0.581,0.515,"1"
850754746357092352,"Anschlag in #Stockholm  Usbekistan rueckt ins Zentrum des Terrors",1,0,1,-1,"GRUENE","KonstantinNotz",24,-0.646,-0.663,-0.692,-0.67,-0.854,-0.966,-0.689,-0.847,-0.908,"-1"
850999495764705280,"Gute Stimmung beim Fu<df>ballturnier der Luebecker SPD Gerechtigkeit fuer alle #WirMachenDas",0,0,2,-1,"SPD","Ralf_Stegner",23,0.355,0.574,0.621,0.467,0.606,0.682,0.473,0.603,0.693,"0,5"
851349184393424896,"Wurde ja auch mal Zeit       #Zigarettenschmuggel @DasRechtsportal",0,0,1,-1,"GRUENE","RenateKuenast",23,0.02,0.013,0.037,-0.027,-0.069,-0.153,-0.032,-0.062,-0.134,"0"
851664308316639232,"Aber die Muetze des Anstreichers ist von einer anderen Organisation",1,0,1,-1,"DIE LINKE","bodoramelow",23,-0.003,0.023,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
851736930903633920,"Die Gruenen wieder  Tierschutz predigen und dann so was   11elf #LoehrmannSteigtUm #ltwnrw",0,0,1,-1,"GRUENE","fbanaszak",23,-0.407,-0.364,-0.366,-0.417,-0.231,-0.221,-0.53,-0.151,-0.134,"-1"
851775106430926848,"Traurige Nachricht   hoffe  dass der FSV noch zu retten ist  FSV Frankfurt stellt Insolvenzantrag   Oha",0,0,2,-5,"SPD","UlliNissen",23,-0.891,-0.911,-0.971,-1.268,-1.279,-1.32,-1.279,-1.257,-1.308,"-1"
851809372447674368,"Fruehling im Garten  #Kirschbaum",0,0,1,-1,"GRUENE","SilkeGebel",23,0.17,0.388,0.415,-0.026,0.143,0.075,-0.032,-0.051,-0.131,"0,5"
851855959366529024,"Jugendfoto",0,0,1,-1,"DIE LINKE","PetraPauMaHe",23,0.019,0.025,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
851872384328093696,"Was soll das  Schockierende Nachrichten aus #Dortmund  Gute Besserung an Marc #Bartra  #bvbasm",0,0,3,-3,"CDU","SteinekeCDU",23,-0.282,-0.661,-0.685,-0.018,-0.446,-0.28,0.058,-0.266,-0.094,"-0,5"
852038483967262720,"Auf geht s  #socialmedia #science  @ Institut fuer Marketing in Hamburg",0,0,2,-1,"CDU","CarstenOvens",23,0.282,0.562,0.615,-0.022,0.321,0.236,-0.029,0.184,0.103,"0.5"
852116620306677760,"Ich setze mich dafuer ein  dass es keine beliebige #Zwangsbehandlungen geben darf",0,0,1,-1,"DIE LINKE","voglerk",23,-0.288,-0.607,-0.637,-0.027,-0.355,-0.262,-0.032,-0.272,-0.166,"-0,5"
852135192173137920,"Fuenfter Armuts  und Reichtumsbericht   Handeln  statt zuruecklehnen und relativieren#ARB #Armut #Armutsbericht",0,0,1,-1,"GRUENE","W_SK",23,-0.335,-0.597,-0.618,-0.456,-0.76,-0.718,-0.443,-0.721,-0.629,"-0.5"
852228115535470592,"OLG Hamm  Ohne Gutachten keine rechtliche Geschlechtsanpassung  via @queer de",0,0,1,-1,"GRUENE","Volker_Beck",23,-0.007,-0.012,-0.145,-0.029,-0.036,-0.053,-0.045,-0.083,-0.144,"0"
852430104621985792,"Die Linie der Arbeitslosen zeigt nach unten  die Linie der Armen zugleich nach oben  Es muss also politisch etwas faul sein",0,0,1,-2,"DIE LINKE","PetraPauMaHe",23,-0.314,-0.635,-0.714,-0.245,-0.667,-0.729,-0.198,-0.527,-0.55,"-0,5"
852543644812890112,"Die Antwort auf Gewalt ist die offene Gesellschaft  Die Antwort auf Entgrenzung ist Heimat    W  Kretschmann",1,0,1,-1,"GRUENE","K_SA",23,0.305,0.63,0.66,-0.004,0.339,0.284,-0.032,0.223,0.115,"0.5"
852568565299412992,"Schon vor dem 1  Mai blasen Linke zum Angriff   Polizei erwartet viel Arbeit",1,0,1,-1,"AfD","Loose_AfD",23,-0.353,-0.585,-0.624,-0.699,-0.898,-1.002,-0.68,-0.865,-0.938,"-0,5"
852602545033838592,"sehr schoene Bild Text Dokumentation der christlichen Bedeutung der Ostertage",0,0,1,-1,"CSU","koschyk",23,0.573,0.597,0.63,0.859,0.76,0.746,0.837,0.671,0.59,"1"
852792783936946176,"Wer in der Demokratie schlaeft wacht im totalitaeren Staat auf  Verfassungsbruchminister #Maas vollendet sein Werk",0,0,1,-1,"AfD","haraldlaatsch",23,-0.188,-0.431,-0.447,-0.028,-0.169,-0.276,-0.032,-0.08,-0.211,"-0,5"
852867438811262976,"Bundesregierung @Regsprecher @AuswaertigesAmt @peteraltmaier sollte @Fresenius mit amicus curiae Brief unterstuetzen",0,0,1,-1,"GRUENE","Volker_Beck",23,-0.026,-0.002,0.097,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
853190723159687168,"Letzte Nacht gab es einen Brandanschlag auf eine bewohnte Gefluechtetenunterkunft in Kremmen in #Oberhavel  Hier wurde der moegliche Tod",0,0,1,-1,"DIE LINKE","HPetzold",23,-0.656,-0.608,-0.608,-0.592,-0.655,-0.7,-0.577,-0.609,-0.638,"-1"
853215737204310016,"nrw wird halt gut regiert  wir haben die kraft",0,1,2,-1,"SPD","kahrs",23,0.253,0.265,0.432,0.436,0.44,0.526,0.442,0.435,0.481,"1"
853258307506778112,"Die Detmolder SPD hat ein tolles Osterfest fuer Familien im Palaisgarten organisiert  Der Osterhase hat auch",0,0,1,-1,"SPD","Dennis_Maelzer",23,0.673,0.676,0.716,0.495,0.459,0.398,0.458,0.414,0.337,"1"
853293767738220544,"Die LINKEN laufen sich warm Es lebe die Demokratie",0,0,2,-1,"AfD","MdL_Schade",23,0.287,0.257,0.277,0.485,0.295,0.247,0.413,0.153,0.036,"1"
853553881925791744,"Rassistisches Motiv fuer Brandsaetze auf Asylunterkunft in #Kremmen  Die Vermutung liegt nahe  sagt die Polizei",1,0,1,-1,"GRUENE","A_Schillhaneck",22,-0.541,-0.942,-0.991,-0.865,-1.153,-1.207,-0.863,-1.105,-1.143,"-0,5"
853629461996195840,"In #Diyarbakir fuehrt Nein mit 67  #Tuerkeireferendum",0,0,1,-1,"DIE LINKE","HeikeHaensel",22,-0.039,-0.056,-0.036,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
853915903658012672,"Es werden Milliarden in Schulen investiert  Mieten gedeckelt  Radwege gebaut   trotzdem  Frohe Ostern",0,0,2,-4,"DIE LINKE","Tobias_Schulze",22,0.316,0.687,0.726,0.138,0.546,0.536,0.082,0.434,0.343,"0,5"
853950094416236544,"#Eilmeldung     OSZE  #Referendum in der #Tuerkei entspricht nicht internationalen Standards  @OECE",1,0,1,-1,"CDU","RKiesewetter",22,-0.308,-0.613,-0.678,-0.359,-0.338,-0.334,-0.353,-0.326,-0.304,"-0.5"
853969124938186752,"Wir denken an Deniz  Gerade jetzt  #FreeDeniz #TuerkeiReferendum",1,0,1,-1,"SPD","UlliNissen",22,0.102,0.177,0.283,0.038,0.106,0.104,0.03,0.056,-0.036,"0"
854030898467135488,"Wir bauen fuer bessere #Stra<df>en in #RLP  #Doppelhaushalt #ltrlp Fakten dazu   CC  @MWVLW RLP",1,0,3,-1,"FDP","steven_wink",22,0.249,0.517,0.572,0.107,0.48,0.341,0.051,0.386,0.197,"0.5"
854054884622127104,"Wir sind immer in der Lage  zwei Tore zu erzielen   egal gegen welche Mannschaft  @Manuel Neuer #RMAFCB",1,0,1,-1,"CSU","DoroBaer",22,0.317,0.678,0.709,-0.02,0.324,0.295,-0.032,0.162,0.044,"0,5"
854243264379191296,"KNALLER zum Ende der Regierungsperiode Es gibt am Ende also nur die Wahl zwischen #Piraten oder #Bertelsmann",1,0,2,-1,"GRUENE","monipi_bo",22,0.285,0.657,0.699,-0.019,0.317,0.372,-0.032,0.238,0.272,"0,5"
854267921748688896,"Petry auf die Frage  wo Rundfunk besser organisiert ist als in D   fast ueberall  wo wir schauen  geringere Kosten",0,0,2,-1,"AfD","ronaldglaeser",22,-0.089,-0.171,-0.23,-0.076,-0.254,-0.206,-0.032,-0.225,-0.138,"-0.5"
854330567592206336,"Erschreckend  #Aufschrei  Asylwelle stoppen  ieL unsere Kinder Kindeskinder leiden unter Merkel  #Kinderarmut #Armut",1,0,2,-5,"AfD","Loose_AfD",22,-0.919,-0.95,-1.004,-1.213,-1.365,-1.326,-1.21,-1.291,-1.236,"-1"
854411652598562816,"Schwoer   Bei dem duerftigen Ausgang des Referendums haette auch keine Person weniger im Knast sein duerfen",1,0,2,-1,"DIE LINKE","HeikeSudmann",22,-0.728,-0.77,-0.798,-0.884,-0.859,-0.528,-0.869,-0.765,-0.421,"-1"
854463066918047744,"#CDU setzt auf mehr innere #Sicherheit  via @rponline",0,0,1,-1,"CDU","MOptendrenk",22,-0.08,-0.103,-0.159,-0.029,-0.169,-0.443,-0.045,-0.171,-0.389,"0"
854472056095870976,"Was haben #Welt und #Stuermer gemeinsam  Auf jeden Fall diffamierende und hohle Ueberschriften  #AfD waehlen",0,0,1,-4,"AfD","Loose_AfD",22,-0.335,-0.636,-0.675,-0.527,-0.811,-0.736,-0.533,-0.73,-0.681,"-0,5"
854605618489032704,"Rot Gruen  Fatales Signal fuer #Medien  und #Digitalwirtschaft  TK  @Senat Hamburg #FDP",0,0,1,-1,"FDP","krusehamburg",22,-0.288,-0.599,-0.659,-0.081,-0.331,-0.362,-0.076,-0.151,-0.307,"-0,5"
854667957691187200,"Wer hat da weggesehen",0,1,1,-1,"DIE LINKE","regina_kittler",22,-0.215,-0.443,-0.464,-0.028,-0.399,-0.276,-0.032,-0.183,-0.211,"-0.5"
854706406800404480,"erbaermlich  aber karrierefoerdernd   Selbstdiffamierung  @JensSpahn fordert mehr Family statt Gender Mainstreaming",0,0,1,-1,"GRUENE","Volker_Beck",22,-0.146,-0.334,-0.349,0.122,-0.141,-0.104,0.087,-0.096,-0.109,"-0,5"
854956077686960128,"Budget und Personal der einzelnen Senatsressorts in #Berlin im Ueberblick  #r2g",1,0,1,-1,"GRUENE","s_kahlefeld",22,-0.183,-0.19,-0.304,-0.114,-0.041,-0.153,-0.087,-0.054,-0.134,"0"
854990853944860672,"Ich finde die staatliche Verfolgung von Menschen aufgrund ihrer sexuellen Orientierung infam und abscheulich",0,0,1,-1,"DIE LINKE","berlinliebich",22,-0.285,-0.545,-0.563,-0.291,-0.516,-0.478,-0.264,-0.416,-0.319,"-0,5"
855054671857233920,"Verfolgung von schwulen Maennern in Tschetschenien   das @AuswaertigesAmt hat geantwortet | mit @berlinliebich",0,0,1,-2,"DIE LINKE","HPetzold",22,-0.591,-0.595,-0.637,-0.515,-0.516,-0.478,-0.447,-0.416,-0.339,"-1"
855073510573604864,"Bundestagskandidat der  neuen Rechten Partei AFD versucht einen grausamen Moerder rein zuwaschen  Wie widerlich",0,0,1,-5,"SPD","michaelaengel",22,-0.883,-0.913,-0.947,-1.322,-1.251,-1.259,-1.26,-1.121,-1.133,"-1"
855141539957420032,"Hetze auf Facebook  Rentner wegen Beleidigung von Dunja Hayali verurteilt   SPIEGEL ONLINE   Kultur",0,0,1,-1,"SPD","KazimAbaci",22,-0.473,-0.9,-0.94,-0.484,-0.988,-0.906,-0.476,-0.954,-0.852,"-0.5"
855342072383119360,"Gibt es dazu jetzt eine oeffentliche Entschuldigung der AfD",0,1,2,-1,"CDU","MGrosseBroemer",22,-0.072,-0.091,-0.192,-0.468,-0.68,-0.867,-0.486,-0.693,-0.87,"0"
855395138738282496,"Krankenkasse laesst todkranken Lukas  3  im Stich",0,0,1,-1,"DIE LINKE","voglerk",22,-0.564,-0.626,-0.65,-0.391,-0.248,-0.227,-0.45,-0.159,-0.134,"-1"
855399054599225344,"Innere Sicherheit im Fokus  Blick auf die neue Sitzungswoche im #Bundestag",1,0,1,-1,"CDU","TSchipanski",22,0.277,0.515,0.589,0.163,0.543,0.679,0.109,0.433,0.477,"0.5"
855410093684387840,"Das ist leider faktisch falsch  Gewalt ist auch und sehr oft die Sprache der Antifa und Linksautonomen",1,0,1,-4,"CDU","jensspahn",22,-0.588,-0.88,-0.941,-0.88,-0.967,-0.962,-0.871,-0.935,-0.92,"-0.5"
855414303960248320,"Ekelhafte Bande #NieWiederRechts  AfD Politiker Jens Maier aeu<df>ert Verstaendnis fuer Rechtsterrorist Anders Breivik",0,0,1,-5,"SPD","Ralf_Stegner",22,-0.804,-0.792,-0.82,-1.515,-1.318,-1.166,-1.534,-1.192,-1.115,"-1"
855436551630852096,"#AfD #Bayern Chef Petr Bystron wusste sofort  wer den #BVB Bus gebombt hat  Hat er sich schon bei Lahm entschuldigt",1,0,1,-1,"GRUENE","RenateKuenast",22,-0.458,-0.883,-0.931,-0.794,-1.118,-1.22,-0.788,-1.097,-1.2,"-0.5"
855438859508645888,"Bundesgesundheitsminister Hermann Groehe spricht auf dem Fruehlingsempfang der CDU Bergisch Gladbach",0,0,1,-1,"CDU","klartextmueller",22,0.125,0.236,0.294,-0.027,0.084,0.003,-0.032,-0.054,-0.134,"0"
855450499222523904,"Gutes Beispiel von @BystronAfD dafuer  warum spontane Wutreden selten eine gute Idee sind    #bvbanschlag #AfD",1,0,2,-1,"CDU","Digital_RobertS",22,-0.148,-0.411,-0.438,0.148,-0.077,0.077,0.023,-0.297,-0.002,"-0.5"
855455467795099648,"Die engagierten Helferinnen beim Suppenwettbewerb in #Hattersheim   die Suppen sind gegessen  jetzt wird aufgeraeumt",0,0,1,-1,"GRUENE","K_SA",22,0.473,0.951,0.992,-0.021,0.359,0.326,-0.032,0.199,0.075,"0,5"
855646506321416192,"Heute",0,1,2,-1,"DIE LINKE","Tobias_Schulze",22,0.047,0.065,0.098,0.015,0.019,0.009,0.009,0.023,0.033,"0"
855653833036492800,"Um 10 Uhr beginnt der Landesparteitag der @hessenSPD in Kassel  U a  geht es um die Listenaufstellung zur Bundestagswahl  #LPG2017 #SPD",0,0,1,-1,"SPD","Timon_Gremmels",22,0.006,-0.017,0.291,-0.027,-0.041,0.415,-0.032,-0.054,0.26,"0"
855697877116624896,"Die AfD denkt  sie sei das Volk oder spreche fuer dieses  Koeln zeigt ihnen  dass dem mitnichten so ist  #Koeln2204",0,0,1,-1,"DIE LINKE","NiemaMovassat",22,-0.297,-0.564,-0.619,-0.463,-0.705,-0.869,-0.483,-0.689,-0.834,"-0.5"
855749491156283392,"Rektor Schmachtenberg der #RWTH Aachen ruft zu Solidaritaet mit den verfolgten WissenschaftlerInnen  auf",0,0,1,-1,"SPD","SvenjaSchulze68",22,-0.069,-0.089,-0.136,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
856065747042406400,"Gestern dritter schoener Termin  Begehung des neuen Baugebietes #Nettetal #Leuth mit vielen Freunden aus #CDU und neuen Bewohnern #Heimat",0,0,1,-1,"CDU","MOptendrenk",21,0.78,0.845,0.865,0.768,1.117,1.265,0.73,1.069,1.152,"1"
856102372086599680,"Soeben hat der #AfD Bundesparteitag in #Koeln das Wahlprogramm fuer die #BTW2017 beschlossen",0,0,1,-1,"AfD","Holger_Arppe",21,0.106,0.09,0.248,-0.023,-0.057,0.135,-0.057,-0.122,-0.075,"0"
856110568071188480,"Wir sind sehr traurig  @fdp",1,0,1,-5,"FDP","jcoetjen",21,-0.243,-0.236,-0.242,-1.268,-1.25,-1.312,-1.279,-1.256,-1.308,"-1"
856139219810607104,"EIL    Die #AfD waehlt Alexander #Gauland und Alice #Weidel als Spitzenkandidaten  Mehr dazu in Kuerze bei uns",1,0,1,-1,"AfD","alex_gauland",21,-0.103,-0.115,-0.003,-0.369,-0.619,-0.802,-0.4,-0.634,-0.925,"0"
856176061675188224,"Prima und kleine Sensation in der Schweiz  #gruene gewinnen erstmals Regierungssitz bei Kantonalwahlen von der #FDP",0,0,3,-1,"GRUENE","GruenMeyer",21,0.71,0.694,0.73,0.518,0.35,0.343,0.444,0.161,0.119,"1"
856242990658068480,"G8  G9  Wir lassen Schuelern und Eltern die freie Wahl  Wir geben den Schulen die Ruhe  ordentlich zu arbeiten",1,0,3,-1,"SPD","Ralf_Stegner",21,0.328,0.595,0.684,0.234,0.607,0.714,0.186,0.534,0.584,"0.5"
856389018707275776,"Ganz herzlichen Glueckwunsch an Andr<e9> Saage zum erreichen des ersten Etappenziel",1,0,3,-1,"SPD","LischkaB",21,0.033,0.044,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"1"
856446609902751744,"Das Problem ist nicht die #Kriminalitaet der #Zuwanderer  sondern die Bedingungen  in denen sie leben  #BKA",0,0,2,-1,"DIE LINKE","UllaJelpke",21,-0.258,-0.508,-0.539,-0.109,-0.314,-0.342,-0.07,-0.231,-0.211,"-0,5"
856450951019982848,"Die zwei lustigen drei   #Qualitaetspresse #Lueckenpresse #Bild #AfDBPT17 #AfD #BTW17",0,0,3,-1,"AfD","MdLFernandes",21,-0.112,-0.244,-0.244,-0.323,-0.474,-0.53,-0.333,-0.473,-0.543,"-0.5"
856488206245789696,"@marcelhafke Das mit dem Wechsel denkt sich euer Chef ja auch  schnell von Duesseldorf nach Berlin",0,0,1,-1,"SPD","philipp_fuer_DU",21,0.006,0.029,0.071,-0.027,-0.041,-0.065,-0.032,-0.054,-0.065,"0"
856508649069522944,"Jeder Mensch hat einen Namen  darum Namenslesung am #HolocaustRemembranceDay #Duesseldorf #JomHashoa Erinnern fuer die Zukunft @NRWpunktDE",0,0,1,-1,"GRUENE","SylviaLoehrmann",21,0.393,0.768,0.814,-0.022,0.453,0.404,-0.029,0.249,0.082,"0,5"
856509274612281344,"Namenslesung von mehr als 2000 ermordeten Duesseldorfer Juden mit @SylviaLoehrmann vor dem Carschhaus",1,0,1,-1,"GRUENE","SylviaLoehrmann",21,-0.291,-0.59,-0.612,-0.027,-0.357,-0.257,-0.032,-0.186,-0.134,"-0,5"
856531022036566016,"Tschetschenien  Gruene zwingen Bundestag zur Befassung",0,0,1,-1,"GRUENE","Volker_Beck",21,-0.031,-0.019,-0.019,-0.027,-0.041,-0.153,-0.032,-0.054,-0.154,"0"
856546751284748288,"#ZukunftwirdausMutgemacht  Lasst uns Drueber reden   in 2 Tagen mit Katrin in #Regensburg   @Gruene Bayern  GET",0,0,2,-1,"GRUENE","GoeringEckardt",21,0.159,0.232,0.53,-0.027,-0.041,-0.075,-0.032,-0.054,-0.134,"0"
856583303171887104,"War heute zu einer waldpolitischen Podiumsdiskussion bei einer Tagung des Deutschen Forstwirtschaftsrats in",0,0,1,-1,"DIE LINKE","KirstenTackmann",21,0.006,0.011,0.059,-0.004,0.018,-0.018,0.009,0.023,0.031,"0"
856610269853880320,"#Masern sind eine ernstzunehmende Krankeit   #Impfen lassen",1,0,2,-1,"GRUENE","Antje_Kapek",21,-0.388,-0.786,-0.821,-0.027,-0.369,-0.256,-0.032,-0.182,-0.134,"-0,5"
856611225844711424,"In Fuhlsbuettel laesst die #Saga Haeuser verfallen  um sie abrei<df>en zu koennen  Den Anwohnern gefaellt das nicht",1,0,1,-2,"DIE LINKE","HeikeSudmann",21,-0.346,-0.703,-0.735,-0.311,-0.774,-0.758,-0.283,-0.73,-0.687,"-0,5"
856825760685981696,"Hinrichtungen in Arkansas   #Todesstrafe ist grausam und unmenschlich",0,0,1,-5,"SPD","BaerbelKofler",21,-0.668,-0.692,-0.715,-0.698,-0.587,-0.575,-0.628,-0.5,-0.414,"-1"
856870624630845440,"Muss man wissen",0,1,1,-1,"CDU","MGrosseBroemer",21,0.005,0.001,-0.015,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
856876290917494784,"Direkte #Demokratie im Koalitionsvertrag  Guten Absichten auch Taten folgen lassen  fordert @owiedmann",1,0,2,-1,"DIE LINKE","MichaelEfler",21,0.091,0.223,0.247,0.463,0.602,0.601,0.469,0.598,0.654,"0,5"
856876675455492096,"MSM und Senat wollen euch fuer dumm verkaufen   Sie warnen vor rechts  und unterschlagen linksextreme Straftaten",0,0,1,-1,"AfD","ronaldglaeser",21,-0.834,-0.849,-0.889,-0.769,-0.603,-0.533,-0.685,-0.494,-0.366,"-1"
856914723585044480,"Prof  Edenhofer vom @MCC Berlin  in den USA wird es wegen niedrigen Gaspreisen nicht zu Rueckkehr der #Kohle kommen   trotz Trump #G20   TT",0,0,1,-3,"GRUENE","JTrittin",21,-0.407,-0.354,-0.386,-0.311,-0.374,-0.514,-0.15,-0.285,-0.417,"-1"
857106824109096960,"Alles Zwischenstaende  Unser Ziel muss sein  bei der Wahl selbst auf den dritten Platz zu kommen",1,0,2,-1,"GRUENE","DJanecek",21,0.29,0.588,0.654,0.081,0.343,0.342,0.053,0.167,0.24,"0,5"
857138679718039552,"Heute ist der Tag gegen #Laerm  Ich fordere ein #Nachtflugverbot von 22 bis 6 Uhr",0,0,1,-1,"SPD","UlliNissen",21,0.031,0.027,0.137,0.015,0.019,0.525,0.009,0.023,0.415,"0"
857155875517202432,"Huch  Die Verteidigungsministerin ist im Verteidigungsausschuss  Ungewohnt",0,0,1,-1,"SPD","ThomasHitschler",21,-0.293,-0.6,-0.626,-0.027,-0.334,-0.245,-0.032,-0.166,-0.134,"-0.5"
857162765181562880,"Mitmachen  Und queeres Brandenburg mitgestalten",0,1,2,-1,"DIE LINKE","HPetzold",21,0.308,0.594,0.652,-0.006,0.362,0.28,-0.032,0.211,0.046,"0.5"
857182867297890304,"Bei der #BTW17 am 24 9  zaehlt jede Stimme  deswegen starten wir die Initiative #80Prozent  Mehr Infos unter",1,0,1,-1,"CDU","wanderwitz",21,0.119,0.184,0.381,0.199,0.166,0.304,0.194,0.165,0.208,"0"
857183451681886208,"Was nun  Ist doch klar  wenn wir es sagen  bleibt es Hetze  Aber  stimmt halt",0,1,1,-1,"AfD","Beatrix_vStorch",21,-0.199,-0.311,-0.333,-0.646,-0.847,-0.891,-0.631,-0.841,-0.858,"-0,5"
857202203324448768,"Innensenator  1  Mai wird nicht voellig friedlich  #Berlin",1,0,1,-1,"SPD","TomSchreiberMdA",21,-0.235,-0.313,-0.297,-0.33,-0.26,-0.153,-0.351,-0.177,-0.134,"-0.5"
