"ID","sentimentScore","text","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection"
885813955633065984,"0,5","gut ide wir muess schnell sein richtung mobilitaet und zukunftstechnologi",2,-1,"GRUENE","BernhardBraunLT",10
911885985516007424,"0,5","ich wuensch mir hoh wahlbeteil bkanzl mit ein plan fuer kein extremist btag fuer den spaziergang btw17",1,-1,"SPD","ChristianFlisek",0
868464302910517248,"0,5","gottschalk bam merkel schulz schulz sollt mal mit dem papst versuch braucht das wund merkel ist das wund btw17",1,-1,"CDU","mariovoigt",17
834491193224474624,"0,5","cool geburtstagsgast zeitfuermartin",4,-1,"SPD","danielakolbe",30
871379175449481216,"0,5","ich schliess mich der forder aufforder art und wdr tapf nirgendwo",2,-1,"AfD","Strotebeck_AfD",15
838417499783905280,"0,5","findet seit jahr schoen tradition auch mit viel maenn bunt mischung",3,-1,"SPD","NataschaKohnen",28
865106783601385472,"0,5","wir diskuti gutesklima nicht nur auf der hier steht und wann die naech rund sind",1,-1,"GRUENE","AnjaSiegesmund",18
860162416092512256,"0,5","der ltrlp wird nun zur perso sprechstund fuer uns als vegan dabei sieht sehr gesund aus",1,-1,"SPD","SvenTeuber",20
919127388239384576,"0,5","nicht nur ich sag sond auch europaeisch gerichtshof fuer menschenrecht egmr hat dazu ein sensationell urteil gefaellt",1,-1,"CDU","Ismailtipi",-2
914951330120290304,"0,5","ich bin unt und der stadt aufgewachs ich wett wir komm bei der frag nach heimat nicht auf ein nenn",1,-1,"GRUENE","L_Petersdotter",-1
850289136720388096,"-1","antisemit vorfall geg reisend aus israel scharf verurteilt antisemitismus",1,-1,"GRUENE","Volker_Beck",24
837241494872424448,"-1","2kein ergebnis ist das schlecht ergebnis kritisiert haengeparti ber",1,-3,"CDU","BerlinGestalter",29
866394699174735872,"-1","jetzt schlaegt aber plattebleibt",2,-1,"CDU","StSchmidtBerlin",17
858031377543032832,"-1","bundestag sanktioniert verstoess geg die netzneutralitaet nur lueckenhaft heis onlin",1,-1,"GRUENE","TabeaRoessner",21
861144617844191232,"-1","man mag sich gar nicht vorstell fuer wieviel tausend tot der kriegswaffenlieferant der spd verantwort ist",4,-1,"AfD","AfDLindemann",19
915461337681158144,"-1","nach biertrink geg recht und kein sex mit nazis die naech superide der bildungsbomb von der antifa",1,-1,"AfD","ronaldglaeser",-1
884863254631251968,"-0,5","verkuerzt video von g20 prot manipulativ stellt das zdf ein polizeieinsatz dar",1,-1,"AfD","UlrichSiegmund",10
890671255753433088,"-0,5","sperrung der bundesstrass irmtraud wird verlaengert",1,-1,"CDU","mi_wae",8
915878498669088768,"-0,5","hatt ein solch anruf aus tunesi vor minut einfach ignoriert pingcall",1,-1,"GRUENE","LieblingXhain",-1
849597831396589568,"-0,5","die freiwill feuerwehr uebt gest den ernstfall der fluechtlingsunterkunft toetens",2,-1,"SPD","stadler_svenja",24
898125754311086080,"-0,5","das kann nur merkel ich bin dafu weil ich dageg bin via",1,-1,"GRUENE","Volker_Beck",5
883990885289078784,"-0,5","dank jan thoms fuer kommentar g20 die eskalation ist ein blamag fuer die demokrati via",1,-1,"DIE LINKE","HeikeHaensel",10
895574684208594944,"-0,5","bus kommt minut spaet und ist proppevoll tegelschliess wettfahrt",1,-1,"DIE LINKE","schatzbln",6
875736792456200192,"-0,5","ein fluechtling taeglich mit dem taxi sein arbeit kutschi zahlt osnabrueck ueb euro monat",1,-1,"AfD","stbrandner",14
867345672349110272,"0","was fuer ein unterschied",1,-1,"SPD","tsghessen",17
824632375099400192,"0","jetzt liv auf debatt laermschutz sportanlag fuer uns redet",1,-1,"GRUENE","PeterMeiwald",34
843520974511357952,"0","die kolleg von hab sich redlich bemueht bleibt gefuehl unverbind postfakt",1,-1,"CDU","DrAndreasNick",26
910904855367180288,"0","wer ein stark bay berlin hab will der muss mit beid stimm afd waehl",2,-1,"AfD","BystronAfD",0
863787243793731584,"0","nrw jetzt nur noch daum drueck fuer link fuer ein link opposition gegenueb ein groko",1,-1,"DIE LINKE","iia_i",18
901024152236281856,"0","seltsam darstell der bamf statist auch kind unt jahr werd teilweis als maenn gefuehrt",1,-1,"DIE LINKE","HakanTasBerlin",4
890842083749220352,"0","darum geht heut verwaltungsgericht stuttgart hintergrund vom kolleg",1,-1,"GRUENE","RenateKuenast",8
868928408939622400,"0","peer steinbrueck haelt sein spd den spiegel vor",1,-1,"FDP","krusehamburg",16
873593415480594432,"0","pinkeln kueh eigent wenig wenn man sie auf mehr staell verteilt",1,-1,"CDU","olavgutting",15
864751139857805312,"0","auf zum pitch day hier koenn start ups investor kennenlern",1,-1,"FDP","krusehamburg",18
842100953289523200,"0","ich hab ein neu video auf facebook gepostet",1,-1,"SPD","SPDuesseldorf",27
865496414494654464,"0","die klassenfahrt geht weit der hauptausschuss auf baurundfahrt beim ber agh",1,-1,"GRUENE","otto_direkt",18
827835019431391232,"0","dann sind parl geschaeftsfuehr also fuer all qualifiziert",2,-1,"CDU","MGrosseBroemer",33
844857843782070272,"0","geg beginnt die debatt dazu bundestag",1,-1,"DIE LINKE","PetraPauMaHe",26
834127062285824000,"0","grin ist die lag",1,-1,"SPD","kahrs",30
887645808807510016,"0","pro tipp fuer ein heiss tag wie heut",1,-1,"SPD","martinhabersaat",9
877831912194281472,"0","meinerseit kurz twitterpaus agh",1,-1,"GRUENE","A_Schillhaneck",13
846742117808574464,"0","gut wiss krabbensalat",2,-1,"GRUENE","LieblingXhain",25
835606910556639232,"0,5","augenhoeh",1,-1,"SPD","larsklingbeil",30
907958726555992064,"0,5","hallo neukoelln ihr habt der aktuell ausgab ganz oft septemb mit novemb verwechselt",2,-1,"CDU","TinaSchwarzer",1
875324163770241024,"0,5","dies vorstoss ist ueberfaell",1,-1,"FDP","FlorianSwyter",14
863491634775953408,"0,5","gbr koennt tatsaech mal wied vorn mitmisch esc2017",1,-1,"GRUENE","alibas76",19
843749664465829888,"0,5","wie hoch ist normalerweis anteil der gueltig stimm der gesammelt thx",1,-1,"GRUENE","GYGeorg",26
913473344103731200,"0,5","hab heut tallin der stadt des gipfel den deutsch teil der nationalbibliothek eroeffnet deutsch sprach verbindet europa",1,-1,"CSU","JohannesSingham",0
897550136913653760,"0,5","sehr sehr viel nochmehr",1,-1,"FDP","MarcoWeberEifel",5
824593089662689280,"0,5","wir woll ein freie gesellschaft sein wahlarena17 termin",2,-1,"CDU","petertauber",34
873451658856071168,"0,5","plakat fuer uns veranstalt stell",1,-1,"SPD","AnneKrischok",15
862659330830729216,"0,5","investition stein und bein jed entscheid wird team gefaellt fuer ein vfb mit jed meng zukunft aomv",2,-1,"CDU","FabianGramling",19
892344279724589056,"0,5","die peking wird kein normal museumsschiff sond exempel fuer die globalisier dank wied",2,-1,"SPD","kahrs",7
881855349644554240,"0,5","vollbeschaeft und wohlstand fuer all mehr ludwig erhardt geht nicht regierungsprogramm",1,-1,"CDU","UweSchummer",11
878909863295844352,"0,5","stuttgart halbmarathon geschafft",1,-1,"FDP","jochenhaussmann",12
824326748590505984,"0,5","sportanlagenlaerm ist kein laerm sond gehoert zum sport dazu jetzt hab wir die vorschrift gelockert endlich",2,-1,"CDU","JensKoeppen",34
840484595275563008,"0,5","plaedoy donald trump sollt edward snowd begnad julian assang zieh lass und geheimdien zuegeln",1,-1,"AfD","ronaldglaeser",28
825692428778749952,"0,5","digitalisier muss gestaltet werd sie braucht gut infrastruktur und sie braucht regeln spd",2,-1,"SPD","s_schwartze",33
898270965892763648,"0,5","bundestagswahl imm mehr inn sich",1,-1,"SPD","EvaHoegl",5
897823696768962560,"0,5","ausserd mill fuer sanier haeus landesamt fuer verbraucherschutz veterinaermedizin stendal",1,-1,"GRUENE","olaf_meister",5
815598064215977984,"0,5","auf geht",2,-1,"SPD","mdb_schmidt",37
850019940585361408,"0,5","wir muess darauf hinwirk dass all die berlin gross mach woll nicht nur die kommunal gesellschaft schnell bau koenn",1,-1,"FDP","SebCzaja",24
880127508015927296,"1","klar stellungnahm der ekd begruesst ehefuerall vertrau verlaess verantwort",2,-1,"SPD","KerstinGriese",12
903573700284477440,"1","statt fuer ruestung lieb bildung und damit die zukunft des fried investi antikriegstag",3,-1,"SPD","TomSchreiberMdA",3
881065764987523072,"1","staendch fuer geburtstagskind happy birthday many happy return <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E65><U+383C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E30><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E65><U+623C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E62>",3,-1,"GRUENE","SylviaLoehrmann",12
909394455979061248,"1","dank und trotzd hat recht",3,-4,"CDU","SchaeferHessen",0
857677763561566208,"1","erst wahlgang frankreich mit anlass zur hoffnung fuer die puls europ reisst symbol mau ein",1,-1,"SPD","UlliNissen",21
873963804987715584,"1","glueckwunsch erst toll schritt fuer doro schaef der zweit ist schaff",2,-1,"CDU","_A_K_K_",14
853215737204310016,"1","nrw wird halt gut regiert wir hab die kraft",2,-1,"SPD","kahrs",23
860619304890454016,"1","heut mainz mit ein klar bekenntnis zur hausaerzt versorg dank fuer den besuch",3,-1,"SPD","Sabine_Baetzing",20
869836168392736768,"0.5","bericht innenausschuss jetzt fertig jetzt beginn wir mit der debatt der gesetzentwuerf workworkwork ltby",1,-1,"GRUENE","KathaSchulze",16
911505584243003392,"0.5","mitmir90prozent spd vorm allend cent morg ist btw17 btw2017 btw jetzt nochmal mobilisi wahl spd",2,-1,"SPD","mdb_schmidt",0
901410490215170048,"-0.5","parteispitz zwingt landeschef braunkohl klimaziel zum treueschwur",1,-1,"GRUENE","A_Schillhaneck",4
899282292883038208,"-0.5","b1908 nachtrag spontanmarsch falkense neonazis aus dortmund war offenbar auch dabei",1,-1,"DIE LINKE","dunkelrotseher",4
893373955561672704,"0.5","faellt neu schuljahr noch mehr unterricht aus nein verspricht bildungsminist tulln interview",1,-1,"CDU","reinerhaseloff",7
873454526912704512,"0.5","off tuer bei dank all jung leut die verantwort fuer uns all sich uebernehm",2,-1,"SPD","KatjaPaehle",15
891252042454454272,"0","die saalfeld dabantifa ist auch themar dabei antifa the2907",1,-1,"DIE LINKE","KatharinaKoenig",8
898869597180317696,"1","bemerkenswert kpv landestag mit zum neu landesvorsitz gewaehlt und mitreiss red von",1,-1,"CDU","PSchnieder",5
905469219810234368,"-0.5","das foxhol hostel neukoelln wird trotz verbot weit beworb und betrieb kuendigt raeumung bvvnk",1,-3,"DIE LINKE","SeeroiberJenny",2
907181809103986688,"-0.5","seehof der familiennachzug muss fuer diejen die nur voruebergeh schutz geniess ausgesetzt bleib",1,-1,"CSU","anjaweisgerber",1
910180128130465792,"0.5","als abgeordnet versteh ich mich als ihr stimm berlin und setz mich mit voll einsatz fuer uns schoen",1,-1,"SPD","GabiHillerOhm",0
820534910033268736,"0.5","voll zugang zum europaeisch markt ist ueberhaupt kein probl nennt sich brexit hammond",2,-1,"GRUENE","katdro",35
865235816603418624,"1","herzlich gruess viel glueck und gesund <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>",2,-1,"AfD","WittgensteinAfD",18
852602545033838592,"1","sehr schoen bild text dokumentation der christlich bedeut der ostertag",1,-1,"CSU","koschyk",23
880077663892758528,"0.5","gibt loesungsansaetz die realist sind den menschenrecht gerecht werdenrefuge",2,-1,"SPD","FrankSchwabe",12
855436551630852096,"-0.5","afd bay chef petr bystron wusst sofort wer den bvb bus gebombt hat hat sich schon bei lahm entschuldigt",1,-1,"GRUENE","RenateKuenast",22
830449525894610944,"0","viel niedersachs sitz bei dem heutig treff vor der bundespraesidentenwahl der reih auch",1,-1,"CDU","MGrosseBroemer",32
836983043881590784,"1","wir mach deutschland stark anstatt schlechtzured der arbeitsmarkt brummt weit",1,-3,"CDU","MGrosseBroemer",29
912124965914333184,"1","glueckwunsch sven",2,-1,"GRUENE","PeterMeiwald",0
835236967260508160,"1","hab ich ebenfall unterzeichnet herzlich dank fuer die initiativ und",2,-1,"SPD","HellmichMdB",30
828518899603869696,"0.5","sehenswert befragt fuer",1,-1,"DIE LINKE","AndrejHunko",32
832927472635232256,"0","die antwort ahn sie wahrschein auch",2,-1,"DIE LINKE","MichaelLeutert",31
843206430639509504,"1","deutschland steht gut wie noch nie schau sie sich mal der welt",2,-1,"CDU","petertauber",27
890616008003768320,"-0.5","sind ressourc erschoepft earthovershootday jed jahr verschiebt sich tag nach vorn movethedat",2,-1,"GRUENE","peter_simone",8
854030898467135488,"0.5","wir bau fuer bess strass rlp doppelhaushalt ltrlp fakt dazu",3,-1,"FDP","steven_wink",22
899681335954079744,"0","jetzt ausgrab der kirm zum auftakt zum einrich heimatab bartholomaeusmarkt katzenelnbog",1,-1,"CDU","DrAndreasNick",4
880831758777888768,"0","mein red den leitlini krisenpraevention fried mach mit zivil konfliktbearbeit",1,-1,"DIE LINKE","voglerk",12
910496779631841280,"0","das gibt dass die koafraktion nicht exakt derselb meinung wie der senat sind wir sind die legislativ senat ist die exekutiv",2,-1,"GRUENE","A_Schillhaneck",0
845283403423461376,"-0.5","debatt dreht sich kreis standpunkt sind ausgetauscht",1,-1,"CDU","TimZeelen",26
909890905473273856,"0","gut besucht war die veranstalt mit dem film als paul ueb das meer kam heut abend lothar bisky haus der",2,-1,"DIE LINKE","DEZi_Brb",0
897928340107141120,"0.5","real zaubert schon wied asensio supercopa",1,-1,"DIE LINKE","MichaelEfler",5
908261360378806272,"0","das diesjaehr tier der mela ist die honigbi",1,-1,"SPD","pdacu",1
843447462941679616,"0.5","wir hab den mindestlohn eingefuehrt und damit hunderttaus ein bess einkomm und ein bess rent ermoeglicht",1,-1,"SPD","katarinabarley",26
870381924849778688,"-1","geht bau nicht besitz das muesst sie wiss ihr unterstell waer auch bei der afd gut aufgehob",2,-1,"CDU","drthomasfeist",16
860464405414387712,"0","liv dabei leipzig diskuti polit medi und wissenschaft wem gehoert der rundfunk hier stream",1,-1,"DIE LINKE","bodoramelow",20
907323435629543424,"0.5","heut und ich bin jetzt naturfreund berg frei",3,-1,"SPD","larscastellucci",1
843400846461321216,"0","wissmanstr end koennt ein infotafel steh bez buergermeisterin giffey umbenenn muss das ziel sein",1,-1,"GRUENE","s_kahlefeld",26
911222120130150400,"0","link wahlkampfabschluss goerlitz fuer ein sozial polit mit und",2,-1,"DIE LINKE","CarenLay",0
860520311921528832,"0","erklaert fluechtlingskommissar selb empfiehlt die dublin ueberstell auszusetz ltlsa",1,-1,"DIE LINKE","KerEisen",20
815572053298442240,"0","theory mind war letzt bastion unterschied mensch tier auch dies jetzt gefall pferd wiss was weisst",2,-1,"SPD","Karl_Lauterbach",37
881976154734964736,"-0.5","fuer heiko maas geles wirklich erstaun parallel fuer den komplett ungebildet minist oder absicht",4,-1,"AfD","Loose_AfD",11
878228689384636416,"-1","youtub filmch oder videoclips fuer die eig homepag sind toll kann jed jed mist behaupt gegenred geht nicht nurmalso",1,-1,"GRUENE","A_Schillhaneck",13
822479408388784128,"1","herzlich glueckwunsch",3,-1,"CDU","MGrosseBroemer",35
896655087367598080,"-0.5","nur asylantragstell fuer die wir zwingend zustaend war all and war schon vorh sich afd",1,-1,"AfD","stbrandner",5
880667731523244032,"0.5","plenum ist rappelvoll jetzt geht los mit ehefuerrall bundestag",1,-1,"DIE LINKE","NiemaMovassat",12
919185483309207552,"0","fang wir mal oben",1,-1,"CDU","MarioCzaja",-2
855450499222523904,"-0.5","gut beispiel von dafu warum spontan wutred selt ein gut ide sind bvbanschlag afd",2,-1,"CDU","Digital_RobertS",22
902854255123587072,"0","million euro fuer sanier von schul kreis euskirch via",1,-1,"CDU","voussem",3
856488206245789696,"0","das mit dem wechsel denkt sich euer chef auch schnell von duesseldorf nach berlin",1,-1,"SPD","philipp_fuer_DU",21
837938857886826496,"-0.5","wie nennt man das wenn polizist fuer sog gewerkschaft taetig aber als recht scharfmach mit echt steuergeld bezahlt wird wendt dpolg",1,-1,"GRUENE","StriegSe",29
901784979834798080,"0","pet steudtn haft ein abendgelaeut geg das vergess",1,-1,"GRUENE","LieblingXhain",3
840158965057048576,"0","gesetz rent staerk oder privat vorsorg erzwing nahl will ein pokerrent einfuehr",1,-1,"DIE LINKE","MWBirkwald",28
905155753517965312,"0","zum abend noch ein lektu",1,-1,"DIE LINKE","SwenHalle",2
819084147016736768,"0.5","gut nachricht fuer die spd auch der aktuell forsa umfrag ist die partei noch nicht unt die mark gerutscht",2,-1,"CDU","drmfuchs",36
856583303171887104,"0","war heut ein waldpolit podiumsdiskussion bei ein tagung des deutsch forstwirtschaftsrat",1,-1,"DIE LINKE","KirstenTackmann",21
849572932640808960,"0","intern papi der bundesregier syr duerf ihr familienangehoer nach deutschland nachhol",1,-1,"AfD","BystronAfD",24
878120159763873792,"-1","mein nachricht geho mir der staatstrojan macht uns freiheit kaputt",2,-2,"GRUENE","cem_oezdemir",13
877150053512687616,"-1","obdachlos getoetet und angezuendet siebeneinhalb jahr haft afd huett",1,-1,"AfD","CarstenPaulHtte",13
869845598727544832,"0","zehn punkt plan gruen stell beding fuer koalitionsvertrag",1,-1,"GRUENE","matthi_bolte",16
883566107847798784,"1","dank all polizist uns solidaritaet gehoert ihn und zwar uneingeschraenkt",2,-1,"FDP","WGreilich",11
873911759245111296,"1","gut gemacht",2,-1,"DIE LINKE","dunkelrotseher",14
881793871608467456,"-1","statt buergerrecht verteid duld spd gruen hamburg rechtswidr polizeieinsatz geg genehmigt camp",1,-1,"DIE LINKE","SWagenknecht",11
838618325555036160,"1","moin aus luebeck und ein gut start die woch",3,-1,"SPD","GabiHillerOhm",28
905362289666256896,"0","der zweit spot der spd zur bundestagswahl",1,-1,"SPD","kahrs",2
847772478453764096,"-1","mit welch deal wurd rot und gruen denn eingekauft fuer die nutzlos pkwmaut",1,-4,"FDP","c_lindner",25
918528647505604608,"0","damit die palm woerlitz park den wint uebersteh werd sie ins palmenhaus gebracht gar nicht leicht",1,-1,"CDU","reinerhaseloff",-2
890539978979258368,"-0.5","der baw fordert ein nachtflugverbot senat ist beim schutz der buerg inn der pflicht",1,-1,"DIE LINKE","StephanJersch",8
